"Title","Link"
"Multiple channel error-correction algorithms for LCC decoding of Reed-Solomon codes and its high-speed architecture design","https://www.scopus.com/pages/publications/85022193287?origin=resultslist"
"Can We Automatically Fix Bugs by Learning Edit Operations?","https://www.scopus.com/pages/publications/85135847060?origin=resultslist"
"Contract Strengthening through Constrained Horn Clause Verification","https://www.scopus.com/pages/publications/85143427764?origin=resultslist"
"Translating Hungarian language dialects using natural language processing models","https://www.scopus.com/pages/publications/85183876640?origin=resultslist"
"Automatically translating image processing libraries to halide","https://www.scopus.com/pages/publications/85078910860?origin=resultslist"
"A Compiler for Sound Floating-Point Computations using Affine Arithmetic","https://www.scopus.com/pages/publications/85128389981?origin=resultslist"
"Translation Validation of Code Motion Transformations Involving Loops","https://www.scopus.com/pages/publications/85048590900?origin=resultslist"
"Auto-vectorization for image processing DSLs","https://www.scopus.com/pages/publications/85084683956?origin=resultslist"
"An Evolutionary Deep Learning Approach for Efficient Quantum Algorithms Transpilation","https://www.scopus.com/pages/publications/85189558212?origin=resultslist"
"Joint-transform correlator multiple-image encryption system based on quick-response code key","https://www.scopus.com/pages/publications/85073348857?origin=resultslist"
"EFCF: High Performance Smart Contract Fuzzing for Exploit Generation","https://www.scopus.com/pages/publications/85168114943?origin=resultslist"
"Artificial Level Language: A Library of Computing Engine for Natural Languages","https://www.scopus.com/pages/publications/85165168799?origin=resultslist"
"Framing Program Repair as Code Completion","https://www.scopus.com/pages/publications/85135201828?origin=resultslist"
"PyTPU: Migration of Python Code for Heterogenous Acceleration with Automated Test Generation","https://www.scopus.com/pages/publications/85189937864?origin=resultslist"
"Grammar-Based Testing a Process-Oriented Extension of the IEC 61131-3 Structured Text Language","https://www.scopus.com/pages/publications/85140916575?origin=resultslist"
"FLASH: Fast, Parallel, and Accurate Simulator for HLS","https://www.scopus.com/pages/publications/85078745106?origin=resultslist"
"Contrastive Code Representation Learning","https://www.scopus.com/pages/publications/85123338103?origin=resultslist"
"Alfred the Great","https://www.scopus.com/pages/publications/105025847224?origin=resultslist"
"SymQEMU: Compilation-based symbolic execution for binaries","https://www.scopus.com/pages/publications/85108657986?origin=resultslist"
"Design and analysis of x-or gate and 4-bit binary to 4-bit gray and gray to binary code converter using dual control dual SOA TOAD (DCDS-TOAD)","https://www.scopus.com/pages/publications/85088988923?origin=resultslist"
"RiboA: a web application to identify ribosome A-site locations in ribosome profiling data","https://www.scopus.com/pages/publications/85103406758?origin=resultslist"
"EQC: Ensembled Qantum Computing for Variational Qantum Algorithms","https://www.scopus.com/pages/publications/85132832061?origin=resultslist"
"Safe Client/Server Web Development with Haskell","https://www.scopus.com/pages/publications/85015225668?origin=resultslist"
"High-Precision Rotor Position Correction Strategy for High-Speed Permanent Magnet Synchronous Motor Based on Resolver","https://www.scopus.com/pages/publications/85084795758?origin=resultslist"
"Natural Language to Code Translation with Execution","https://www.scopus.com/pages/publications/85148271981?origin=resultslist"
"High-Level Stream and Data Parallelism in C++ for Multi-Cores","https://www.scopus.com/pages/publications/85117271407?origin=resultslist"
"Composed Fine-Tuning: Freezing Pre-Trained Denoising Autoencoders for Improved Generalization","https://www.scopus.com/pages/publications/85161331368?origin=resultslist"
"8th IEEE International Conference on Problems of Infocommunications, Science and Technology, PIC S and T 2021","https://www.scopus.com/pages/publications/85130896671?origin=resultslist"
"Runtime Techniques for Automatic Process Virtualization","https://www.scopus.com/pages/publications/85147413533?origin=resultslist"
"Approaches to the SoC IP-Blocks' design with errors' mitigation","https://www.scopus.com/pages/publications/85018635365?origin=resultslist"
"Proceedings - 2016 17th International Workshop on Microprocessor and SOC Test and Verification, MTV 2016","https://www.scopus.com/pages/publications/85017211551?origin=resultslist"
"Translation validation of code generation from the SIGNAL data-flow language to verilog","https://www.scopus.com/pages/publications/85083280817?origin=resultslist"
"Area efficient code converters based on quantum-dot cellular automata","https://www.scopus.com/pages/publications/85063560719?origin=resultslist"
"Query structure and data model mapping errors in information retrieval tasks","https://www.scopus.com/pages/publications/85081174751?origin=resultslist"
"Execution-based Code Generation using Deep Reinforcement Learning","https://www.scopus.com/pages/publications/86000107132?origin=resultslist"
"Hardware software co-design in Haskell","https://www.scopus.com/pages/publications/85039968432?origin=resultslist"
"Portability of serious game software components","https://www.scopus.com/pages/publications/85073110823?origin=resultslist"
"One tool, many languages: Language-parametric transformation with incremental parametric syntax","https://www.scopus.com/pages/publications/85067689728?origin=resultslist"
"Generalizing Level Ranking Constraints for Monotone and Convex Aggregates","https://www.scopus.com/pages/publications/85173011087?origin=resultslist"
"From Verified Scala to STIX File System Embedded Code Using Stainless","https://www.scopus.com/pages/publications/85131149940?origin=resultslist"
"Three-Parallel Reed-Solomon Decoder using a Simplified Step-by-Step Algorithm","https://www.scopus.com/pages/publications/85060301967?origin=resultslist"
"Design of extendable binary to gray code converterusing quantum-dot cellular automata","https://www.scopus.com/pages/publications/85063560806?origin=resultslist"
"Code Convertor-Binary to Uniform Minimal Switching Representation (UMSR)","https://www.scopus.com/pages/publications/85113481317?origin=resultslist"
"RELATING FUNCTIONAL AND IMPERATIVE SESSION TYPES","https://www.scopus.com/pages/publications/85140092993?origin=resultslist"
"An SMT Encoding of LLVM’s Memory Model for Bounded Translation Validation","https://www.scopus.com/pages/publications/85115864907?origin=resultslist"
"What is a procedure?","https://www.scopus.com/pages/publications/85054939050?origin=resultslist"
"CIRCLE: Continual repair across programming languages","https://www.scopus.com/pages/publications/85136793831?origin=resultslist"
"Recovering purity with comonads and capabilities","https://www.scopus.com/pages/publications/85090269250?origin=resultslist"
"AutoSparse: A Source-to-Source Format and Schedule Auto- Tuning Framework for Sparse Tensor Program","https://www.scopus.com/pages/publications/85217013421?origin=resultslist"
"User Authentication by Face Thermograms Based on Hybrid Neural Networks","https://www.scopus.com/pages/publications/85124377019?origin=resultslist"
"Evaluation of virtual machine performance on large pages","https://www.scopus.com/pages/publications/85020289489?origin=resultslist"
"A calculus for esterel","https://www.scopus.com/pages/publications/85120130385?origin=resultslist"
"Enhancing the accuracy for the open-loop resolver to digital converters","https://www.scopus.com/pages/publications/85038851003?origin=resultslist"
"An empirical study of refactorings and technical debt in machine learning systems","https://www.scopus.com/pages/publications/85112094387?origin=resultslist"
"Verified Code Transpilation with LLMs","https://www.scopus.com/pages/publications/105000477932?origin=resultslist"
"Samatulyataone: A path based equivalence checker","https://www.scopus.com/pages/publications/85123042355?origin=resultslist"
"Applying Constraint Logic Programming to SQL Semantic Analysis","https://www.scopus.com/pages/publications/85072640704?origin=resultslist"
"Design of an Ultra-Low Power CMOS ADC using Threshold Inverter Quantization for Communication System","https://www.scopus.com/pages/publications/85127565552?origin=resultslist"
"Does BLEU score work for code migration?","https://www.scopus.com/pages/publications/85072339210?origin=resultslist"
"On the feasibility of automated built-in function modeling for PHP symbolic execution","https://www.scopus.com/pages/publications/85107939500?origin=resultslist"
"Phase-shift digital holographic three-dimensional measurement technology based on gray-level encoded","https://www.scopus.com/pages/publications/85128051000?origin=resultslist"
"An OpenCL Compiler for the Homegrown Heterogeneous Many-Core Processor on the Sunway TaihuLight Supercomputer; [面向神威•太湖之光的国产异构众核处理器OpenCL编译系统]","https://www.scopus.com/pages/publications/85055450284?origin=resultslist"
"HeteroGen: Transpiling C to Heterogeneous HLS Code with Automated Test Generation and Program Repair","https://www.scopus.com/pages/publications/85126392856?origin=resultslist"
"Scaling of the quantum approximate optimization algorithm on superconducting qubit based hardware","https://www.scopus.com/pages/publications/85147575714?origin=resultslist"
"Static identification of injection attacks in Java","https://www.scopus.com/pages/publications/85068440875?origin=resultslist"
"Increasing the efficiency and efficacy of selective-hardening for parallel applications","https://www.scopus.com/pages/publications/85074393130?origin=resultslist"
"A Survey of Learning-based Automated Program Repair","https://www.scopus.com/pages/publications/85181511778?origin=resultslist"
"Justifications in constraint handling rules for logical retraction in dynamic algorithms","https://www.scopus.com/pages/publications/85050336042?origin=resultslist"
"Erratum: Anticipating adaptation: Tracking the impact of planned and unplanned adaptations during the implementation of a complex population-based genomic screening program (Translational Behavioral Medicine (2023) (ibad006) DOI: 10.1093/tbm/ibad006)","https://www.scopus.com/pages/publications/85167408880?origin=resultslist"
"Data Augmentation for Code Translation with Comparable Corpora and Multiple References","https://www.scopus.com/pages/publications/85183299274?origin=resultslist"
"Rexstepper: a Reference Debugger for JavaScript Regular Expressions","https://www.scopus.com/pages/publications/85171859656?origin=resultslist"
"Verifying effectful haskell programs in Coq","https://www.scopus.com/pages/publications/85072575510?origin=resultslist"
"Towards effective preservation of robust safety properties","https://www.scopus.com/pages/publications/85130310898?origin=resultslist"
"Approximate comparator based on Code Conversion technique for Image Processing","https://www.scopus.com/pages/publications/85187363439?origin=resultslist"
"Catala: a programming language for the law","https://www.scopus.com/pages/publications/85113343176?origin=resultslist"
"Multi-Objective Application-Driven Approximate Design Method","https://www.scopus.com/pages/publications/85111022679?origin=resultslist"
"The next 700 syntactical models of type theory","https://www.scopus.com/pages/publications/85015010875?origin=resultslist"
"SPESC-Translator: Towards Automatically Smart Legal Contract Conversion for Blockchain-Based Auction Services","https://www.scopus.com/pages/publications/85105856464?origin=resultslist"
"SOAR: Synthesis for open-source API refactoring","https://www.scopus.com/pages/publications/85097711799?origin=resultslist"
"SecureNLP: A System for Multi-Party Privacy-Preserving Natural Language Processing","https://www.scopus.com/pages/publications/85088371882?origin=resultslist"
"Ariadne: Hybridizing Directed Model Checking and Static Analysis","https://www.scopus.com/pages/publications/85020749339?origin=resultslist"
"A Power Flow Tracing Method Based on Power Electronic Signaling for P2P Electricity Trading in DC Microgrids","https://www.scopus.com/pages/publications/85115694447?origin=resultslist"
"Reducing CNOT count in quantum Fourier transform for the linear nearest-neighbor architecture","https://www.scopus.com/pages/publications/85160269733?origin=resultslist"
"Lasagne: a static binary translator for weak memory model architectures","https://www.scopus.com/pages/publications/85132294823?origin=resultslist"
"Pulse-efficient quantum machine learning","https://www.scopus.com/pages/publications/85176596437?origin=resultslist"
"Design of ESOP-RPLA array using DRG2 and DRG4 gates based on reversible logic technology","https://www.scopus.com/pages/publications/85013772470?origin=resultslist"
"A new binary to gray code converter based on quantum-dot cellular automata nanotechnology","https://www.scopus.com/pages/publications/85094818636?origin=resultslist"
"Analyzing AXI streaming interface for hardware acceleration in AP-SoC under soft errors","https://www.scopus.com/pages/publications/85046254849?origin=resultslist"
"Semantic Transformation Framework for Rewriting Rules","https://www.scopus.com/pages/publications/85146975233?origin=resultslist"
"Causal-Consistent Reversible Debugging: Improving CauDEr","https://www.scopus.com/pages/publications/85101330623?origin=resultslist"
"AST-T5: Structure-Aware Pretraining for Code Generation and Understanding","https://www.scopus.com/pages/publications/85203819829?origin=resultslist"
"DARVIZ: Deep abstract representation, visualization, and verification of deep learning models","https://www.scopus.com/pages/publications/85026730806?origin=resultslist"
"Source Matching and Rewriting for MLIR Using String-Based Automata","https://www.scopus.com/pages/publications/85162053315?origin=resultslist"
"Optimal Layout Synthesis for Quantum Circuits as Classical Planning","https://www.scopus.com/pages/publications/85181398564?origin=resultslist"
"Untangling mechanized proofs","https://www.scopus.com/pages/publications/85097711314?origin=resultslist"
"DATA COLLECTION IN HOSPITAL EMERGENCIES: A QUESTIONNAIRE SURVEY","https://www.scopus.com/pages/publications/85137716741?origin=resultslist"
"International Conference on High Performance Computing, ISC High Performance 2021","https://www.scopus.com/pages/publications/85119887185?origin=resultslist"
"Just-in-time Quantum Circuit Transpilation Reduces Noise","https://www.scopus.com/pages/publications/85097976522?origin=resultslist"
"The use of online translators by students not enrolled in a professional translation program: beyond copying and pasting for a professional use","https://www.scopus.com/pages/publications/85137738312?origin=resultslist"
"A Flexible Hierarchical Bayesian Modeling Technique for Risk Analysis of Major Accidents","https://www.scopus.com/pages/publications/85013926350?origin=resultslist"
"Test-driven development for generated portable Javascript apps","https://www.scopus.com/pages/publications/85044508132?origin=resultslist"
"A code and rate equivalence between secure network and index coding","https://www.scopus.com/pages/publications/85108095287?origin=resultslist"
"Thermometer code to Binary code Converter for Flash ADC - A Review","https://www.scopus.com/pages/publications/85060023898?origin=resultslist"
"Agda formalization of a security-preserving translation from flow-sensitive to flow-insensitive security types","https://www.scopus.com/pages/publications/85096498970?origin=resultslist"
"Declarative Preferences in Reactive BDI Agents","https://www.scopus.com/pages/publications/85102780315?origin=resultslist"
"Programming Heterogeneous CPU-GPU Systems by High-Level Dataflow Synthesis","https://www.scopus.com/pages/publications/85096799562?origin=resultslist"
"From imperative to rule-based graph programs","https://www.scopus.com/pages/publications/85011025182?origin=resultslist"
"On ML-Based Program Translation: Perils and Promises","https://www.scopus.com/pages/publications/105014908649?origin=resultslist"
"Type-Based Uncurrying for Unknown Function Calls","https://www.scopus.com/pages/publications/85204288209?origin=resultslist"
"Efficient Coding Architectures for Reed-Solomon and Low-Density Parity-Check Decoders for Magnetic and Other Data Storage Systems","https://www.scopus.com/pages/publications/85040607780?origin=resultslist"
"Software localisation to help terminological accuracy","https://www.scopus.com/pages/publications/85169803609?origin=resultslist"
"Poster abstract: Toward multi-task support and security analyses in PLC program translation for verification","https://www.scopus.com/pages/publications/85066611679?origin=resultslist"
"Increasing the Capacity of Listega Based on Syllable Pattern Using Multicolumn and Bigram Mapping","https://www.scopus.com/pages/publications/85065019826?origin=resultslist"
"All-optical binary to gray code converter using non-linear material based MIM waveguide","https://www.scopus.com/pages/publications/85074010098?origin=resultslist"
"Exploring design trade-offs in fault-tolerant behavioral hardware accelerators","https://www.scopus.com/pages/publications/85083164416?origin=resultslist"
"kernel_slicer: high-level approach on top of GPU programming API","https://www.scopus.com/pages/publications/85151731147?origin=resultslist"
"U-Pb ages and Hf isotopes of detrital zircons from the Cretaceous succession in the southwestern Ordos Basin, Northern China: Implications for provenance and tectonic evolution","https://www.scopus.com/pages/publications/85110379562?origin=resultslist"
"Array-Aware Matching: Taming the Complexity of Large-Scale Simulation Models","https://www.scopus.com/pages/publications/85173604783?origin=resultslist"
"Design of a Novel Serial United Reed-Solomon Decoder; [新型串行融合Reed-Solomon码译码器设计]","https://www.scopus.com/pages/publications/85103089122?origin=resultslist"
"Rater training for standardised assessment of Objective Structured Clinical Examinations in rural Tanzania","https://www.scopus.com/pages/publications/85097663707?origin=resultslist"
"From fine- To coarse-grained dynamic information flow control and back","https://www.scopus.com/pages/publications/85120094269?origin=resultslist"
"Cartesian Reachability Logic: A Language-Parametric Logic for Verifying k-Safety Properties","https://www.scopus.com/pages/publications/85166485781?origin=resultslist"
"LEVERAGING AUTOMATED UNIT TESTS FOR UNSUPERVISED CODE TRANSLATION","https://www.scopus.com/pages/publications/85134680882?origin=resultslist"
"ITALC: Interactive Tool for Application-Level Checkpointing","https://www.scopus.com/pages/publications/85041388096?origin=resultslist"
"Stable Model Semantics for Recursive SHACL","https://www.scopus.com/pages/publications/85086594562?origin=resultslist"
"A general-purpose distributed computing Java middleware","https://www.scopus.com/pages/publications/85054349978?origin=resultslist"
"GrasP: Graph-to-Sequence Learning for Automated Program Repair","https://www.scopus.com/pages/publications/85146199863?origin=resultslist"
"Blanker: A Refactor-Oriented Cloned Source Code Normalizer","https://www.scopus.com/pages/publications/85084341953?origin=resultslist"
"Parallel-Driving for Fast Quantum Computing Under Speed Limits","https://www.scopus.com/pages/publications/85168832694?origin=resultslist"
"Semantic Preservation for a Type Directed Translation Scheme of Featherweight Go","https://www.scopus.com/pages/publications/85140476115?origin=resultslist"
"Experimental evaluation of quantum Bayesian networks on IBM QX hardware","https://www.scopus.com/pages/publications/85097990911?origin=resultslist"
"Correctness of speculative optimizations with dynamic deoptimization","https://www.scopus.com/pages/publications/85120139944?origin=resultslist"
"Clifford+T-based Fault-Tolerant Quantum Implementation of Code Converter Circuit","https://www.scopus.com/pages/publications/85088298368?origin=resultslist"
"QuaSi: A Scalable and Reliable Quantum Simulation-based Equivalence Checking Framework","https://www.scopus.com/pages/publications/85217359827?origin=resultslist"
"A Dictionary-Passing Translation of Featherweight Go","https://www.scopus.com/pages/publications/85118106195?origin=resultslist"
"DNS AND LES ON UNSTRUCTURED GRIDS: PLAYING WITH MATRICES TO PRESERVE SYMMETRIES USING A MINIMAL SET OF ALGEBRAIC KERNELS","https://www.scopus.com/pages/publications/85146957857?origin=resultslist"
"From code to weakly hard constraints: A pragmatic end-to-end toolchain for timed C","https://www.scopus.com/pages/publications/85083268379?origin=resultslist"
"CNT: Semi-Automatic Translation from CWL to Nextflow for Genomic Workflows","https://www.scopus.com/pages/publications/85186507732?origin=resultslist"
"Assessing the AWE-Based Teacher-Assisted Feedback Model for College English Writing Teaching at the Application-Oriented University","https://www.scopus.com/pages/publications/85161241564?origin=resultslist"
"Modernization of the STAR geothermal reservoir simulator","https://www.scopus.com/pages/publications/85120084063?origin=resultslist"
"Power computation and performance analysis of viterbi-decoder using FPGA","https://www.scopus.com/pages/publications/85091329957?origin=resultslist"
"Verifying Fortran Programs with CIVL","https://www.scopus.com/pages/publications/85128491524?origin=resultslist"
"Translating OpenMP Device Constructs to OpenCL Using Unnecessary Data Transfer Elimination","https://www.scopus.com/pages/publications/85017214421?origin=resultslist"
"A recent intermezzo at the Ribosome Club","https://www.scopus.com/pages/publications/85011697921?origin=resultslist"
"Frequency-domain based Reed Solomon decoders for GPU","https://www.scopus.com/pages/publications/85018279271?origin=resultslist"
"Implementation of ANFIS controller-based algorithm measuring speed to eliminate RDC hardware in resolver-based PMSM","https://www.scopus.com/pages/publications/85049023710?origin=resultslist"
"A novel real-time DIC-FPGA-based measurement method for dynamic testing of light and flexible structures","https://www.scopus.com/pages/publications/85063948576?origin=resultslist"
"Efficient family-based model checking via variability abstractions","https://www.scopus.com/pages/publications/84969988089?origin=resultslist"
"Design and analysis of SOA-MZI based optical digital circuits for high speed optical networks","https://www.scopus.com/pages/publications/85173717326?origin=resultslist"
"Concept of cyber immunity of industry 4.0","https://www.scopus.com/pages/publications/85086313035?origin=resultslist"
"P4b: A Translator from P4 Programs to Boogie","https://www.scopus.com/pages/publications/85180555954?origin=resultslist"
"Design and optimization of a portable LQCD Monte Carlo code using OpenACC","https://www.scopus.com/pages/publications/85017095650?origin=resultslist"
"An Efficient Design of Binary to Gray Code Binary Converter using QCA","https://www.scopus.com/pages/publications/85101502643?origin=resultslist"
"Translation validation of coloured Petri net models of programs on integers","https://www.scopus.com/pages/publications/85127716683?origin=resultslist"
"Formal Model of Correctness and Optimization on Binary Translation; [二进制翻译正确性及优化方法的形式化模型]","https://www.scopus.com/pages/publications/85074704669?origin=resultslist"
"Using Generative AI to Build a Reservoir Simulation Assistant","https://www.scopus.com/pages/publications/85215123384?origin=resultslist"
"A fault-tolerant variational quantum algorithm with limited T-depth","https://www.scopus.com/pages/publications/85177558077?origin=resultslist"
"The Scallina grammar: Towards a scala extraction for Coq","https://www.scopus.com/pages/publications/85057216571?origin=resultslist"
"Parallel bug-finding in concurrent programs via reduced interleaving instances","https://www.scopus.com/pages/publications/85041433770?origin=resultslist"
"UPPA: Unified Parallel Programming Architecture for Heterogeneous Systems; [UPPA: 面向异构众核系统的统一并行编程架构]","https://www.scopus.com/pages/publications/85090335298?origin=resultslist"
"Order Analysis for Translating NESL Programs into Efficient GPU Code","https://www.scopus.com/pages/publications/85069679549?origin=resultslist"
"Well-conditioned multi-product formulas for hardware-friendly Hamiltonian simulation","https://www.scopus.com/pages/publications/85169679001?origin=resultslist"
"Novel high-performance QCA Fredkin gate and designing scalable QCA binary to gray and vice versa","https://www.scopus.com/pages/publications/85142363874?origin=resultslist"
"Design and analysis of miniaturized all-optical binary to gray code converter using Y-shaped plasmonic waveguide for optical processors","https://www.scopus.com/pages/publications/85131763606?origin=resultslist"
"A case study of automatic debugging problem generation using novice programmers’ bug fix histories; [プログラミング初学者のバグ修正履歴を用いたデバッグ問題自動生成の事例研究]","https://www.scopus.com/pages/publications/85163107809?origin=resultslist"
"Implementation of the LandTrendr algorithm on Google Earth Engine","https://www.scopus.com/pages/publications/85047543232?origin=resultslist"
"Optimizing the performance of sensor network programs through estimation-based code profiling","https://www.scopus.com/pages/publications/85020077815?origin=resultslist"
"Alternative Empirical Formula for Predicting the Frictional Drag Penalty due to Fouling on the Ship Hull using the Design of Experiments (DOE) Method","https://www.scopus.com/pages/publications/85117938331?origin=resultslist"
"Generating bug-fixes using pretrained transformers","https://www.scopus.com/pages/publications/85109891217?origin=resultslist"
"VPL-Based code translation for automated compliance checking of building envelope energy efficiency","https://www.scopus.com/pages/publications/85048683309?origin=resultslist"
"Mastering Program Verification using Possession and Prophecies","https://www.scopus.com/pages/publications/85151467628?origin=resultslist"
"Analyzing the Reliability of Convolutional Neural Networks on GPUs: GoogLeNet as a Case Study","https://www.scopus.com/pages/publications/85094315442?origin=resultslist"
"ActivePointers: A Case for So ware Address Translation on GPUs","https://www.scopus.com/pages/publications/85113314508?origin=resultslist"
"Less training, more repairing please: revisiting automated program repair via zero-shot learning","https://www.scopus.com/pages/publications/85143085938?origin=resultslist"
"VIAP - Automated system for verifying integer assignment programs with loops","https://www.scopus.com/pages/publications/85051011537?origin=resultslist"
"Quantum Circuit Mapping Using Binary Integer Nonlinear Programming","https://www.scopus.com/pages/publications/85200720092?origin=resultslist"
"Transcompiling firewalls","https://www.scopus.com/pages/publications/85045618501?origin=resultslist"
"Error detecting code for long haul network","https://www.scopus.com/pages/publications/85046379132?origin=resultslist"
"Behavior Trees as executable representation of Milner Calculus notations","https://www.scopus.com/pages/publications/85158857102?origin=resultslist"
"Tuning of a type-III software-based resolver-to-digital converter through genetic algorithm","https://www.scopus.com/pages/publications/85084133961?origin=resultslist"
"Back to Direct Style: Typed and Tight","https://www.scopus.com/pages/publications/85153746501?origin=resultslist"
"Legal Nature of Smart Contracts: Contract or Program Code?; [Правовая природа смарт-контрактов: договор или программный код?]","https://www.scopus.com/pages/publications/105046036524?origin=resultslist"
"Research on digital measurement error and rectification algorithm for mechanical parts","https://www.scopus.com/pages/publications/85032794852?origin=resultslist"
"Mapping Event-B Machines into Eiffel Programming Language","https://www.scopus.com/pages/publications/85064170989?origin=resultslist"
"Towards a compiler for reals","https://www.scopus.com/pages/publications/85015608067?origin=resultslist"
"An α-factor architecture for RS decoder implemented on 90 nm CMOS technology for computer computing applications devices","https://www.scopus.com/pages/publications/85071301946?origin=resultslist"
"5th International Conference on Emerging Research in Computing, Information, Communication and Applications, ERCICA 2018","https://www.scopus.com/pages/publications/85066131020?origin=resultslist"
"Translation Validation of Information Leakage of Compiler Optimizations","https://www.scopus.com/pages/publications/85159646390?origin=resultslist"
"Timed C: An extension to the C programming language for real-time systems","https://www.scopus.com/pages/publications/85058496840?origin=resultslist"
"Order-reduction abstractions for safety verification of high-dimensional linear systems","https://www.scopus.com/pages/publications/85017411127?origin=resultslist"
"Syntax and Domain Aware Model for Unsupervised Program Translation","https://www.scopus.com/pages/publications/85171764676?origin=resultslist"
"Design and performance analysis of SOA-MZI-based Tbps all-optical gray converters with M-ary DPSK coded binary, gray, and octal inputs","https://www.scopus.com/pages/publications/85100346280?origin=resultslist"
"The Decidability of Verification under PS 2.0","https://www.scopus.com/pages/publications/85104942544?origin=resultslist"
"On a Template Programming Approach for Shared Memory Parallel Architectures with Applications to the Fully Implicit Stokes Solver","https://www.scopus.com/pages/publications/85172670437?origin=resultslist"
"Faultprog: Testing the accuracy of binary-level software fault injection","https://www.scopus.com/pages/publications/85040627282?origin=resultslist"
"Sama Tulyata II: Translation validation of loop involving code optimizing transformations using petri net based models of program","https://www.scopus.com/pages/publications/85092270841?origin=resultslist"
"Quantitative analysis of smart contracts","https://www.scopus.com/pages/publications/85045674762?origin=resultslist"
"Unified program cross-architecture migration framework model","https://www.scopus.com/pages/publications/85149171475?origin=resultslist"
"Algorithm to Code Converter","https://www.scopus.com/pages/publications/85059980492?origin=resultslist"
"DeepDelta: Learning to repair compilation errors","https://www.scopus.com/pages/publications/85071914330?origin=resultslist"
"Conditional Independence by Typing","https://www.scopus.com/pages/publications/85123424387?origin=resultslist"
"Numerical accuracy improvement by interprocedural program transformation","https://www.scopus.com/pages/publications/85029694639?origin=resultslist"
"Exploring tools and strategies used during regular expression composition tasks","https://www.scopus.com/pages/publications/85072335567?origin=resultslist"
"Leveraging HW Approximation for Exploiting Performance-Energy Trade-offs Within the Edge-Cloud Computing Continuum","https://www.scopus.com/pages/publications/85119834003?origin=resultslist"
"Software fairness","https://www.scopus.com/pages/publications/85058325982?origin=resultslist"
"Comparative Study of Quantum Transpilers: Evaluating the Performance of Qiskit-Braket-Provider, qBraid-SDK, and Pytket Extensions","https://www.scopus.com/pages/publications/85218625165?origin=resultslist"
"TA-SPESC: Toward Asset-Driven Smart Contract Language Supporting Ownership Transaction and Rule-Based Generation on Blockchain","https://www.scopus.com/pages/publications/85101771802?origin=resultslist"
"Feature-Sensitive Coverage for Conformance Testing of Programming Language Implementations","https://www.scopus.com/pages/publications/85162036928?origin=resultslist"
"Stainless Verification System Tutorial","https://www.scopus.com/pages/publications/85123679788?origin=resultslist"
"Legacy software migration based on timing contract aware real-time execution environments","https://www.scopus.com/pages/publications/85094156425?origin=resultslist"
"When does my program do this? Learning circumstances of software behavior","https://www.scopus.com/pages/publications/85097206966?origin=resultslist"
"Proceedings - 2022 ACM/IEEE 44th International Conference on Software Engineering, ICSE 2022","https://www.scopus.com/pages/publications/85133505988?origin=resultslist"
"Optimum Design and Software Implementation for RS(255,223) Decoder","https://www.scopus.com/pages/publications/85075006663?origin=resultslist"
"SUT: Active Defects Probing for Transcompiler Models","https://www.scopus.com/pages/publications/85184818831?origin=resultslist"
"AVATAR: A Parallel Corpus for Java-Python Program Translation","https://www.scopus.com/pages/publications/85175432585?origin=resultslist"
"A Low-Complexity RS Decoder for Triple-Error-Correcting RS Codes","https://www.scopus.com/pages/publications/85072989654?origin=resultslist"
"Realization of 8 x 4 Barrel shifter with 4-bit binary to Gray converter using FinFET for low power digital applications","https://www.scopus.com/pages/publications/85100969880?origin=resultslist"
"Rigorous code review by reverse engineering","https://www.scopus.com/pages/publications/85100121541?origin=resultslist"
"Carriage positioning method of drill rig based on mutual constraints of dual booms; [基于双侧钻臂位姿协同约束的凿岩台车车体定位方法]","https://www.scopus.com/pages/publications/85066026527?origin=resultslist"
"Improving Automatic C-to-Rust Translation with Static Analysis","https://www.scopus.com/pages/publications/85171870184?origin=resultslist"
"Design of binary to gray code converter for error correction in communication systems using layered quantum dot cellular automata","https://www.scopus.com/pages/publications/85054477895?origin=resultslist"
"Automated translation of VDM to JML-annotated Java","https://www.scopus.com/pages/publications/85012146687?origin=resultslist"
"Compositional execution semantics for business process verification","https://www.scopus.com/pages/publications/85038009405?origin=resultslist"
"Concrat: An Automatic C-to-Rust Lock API Translator for Concurrent Programs","https://www.scopus.com/pages/publications/85171778165?origin=resultslist"
"An Interval Compiler for Sound Floating-Point Computations","https://www.scopus.com/pages/publications/85103170676?origin=resultslist"
"Building a Simulated Blockly-Arduino-Based Programming Learning Tool: A Preliminary Study","https://www.scopus.com/pages/publications/85065203552?origin=resultslist"
"An Empirical Study to Evaluate Structural Similarity for Source Code Translation","https://www.scopus.com/pages/publications/85082402521?origin=resultslist"
"COBOL to Java and newspapers still get delivered","https://www.scopus.com/pages/publications/85058280869?origin=resultslist"
"Facilitating the development of cross-platform software via automated code synthesis from web-based programming resources","https://www.scopus.com/pages/publications/85008155539?origin=resultslist"
"Automatic source-to-source error compensation of floating-point programs: code synthesis to optimize accuracy and time","https://www.scopus.com/pages/publications/84987918429?origin=resultslist"
"Auto-vectorization for image processing DSLs","https://www.scopus.com/pages/publications/85029531473?origin=resultslist"
"Error types of machine translation of popular science text","https://www.scopus.com/pages/publications/85075435900?origin=resultslist"
"Built-in self-test methodology for system-on-a-chip testing","https://www.scopus.com/pages/publications/85015793846?origin=resultslist"
