"Title","Link"
"On the Equivalence Between Logic Programs and Bipolar Argumentation Frameworks","https://www.scopus.com/pages/publications/85219170663?origin=resultslist"
"Pegasus: Performance Engineering for Software Applications Targeting HPC Systems","https://www.scopus.com/pages/publications/85086722258?origin=resultslist"
"SolShift: Design of Automated Solidity Code Translation Method to Prevent Reentrancy Attacks","https://www.scopus.com/pages/publications/105044401614?origin=resultslist"
"Translation Validation of Information Leakage of Compiler Optimizations","https://www.scopus.com/pages/publications/85159646390?origin=resultslist"
"Proceedings - 2026 1st International Workshop on Code Translation, Transformation, and Modernization, ReCode 2026","https://www.scopus.com/pages/publications/105042150165?origin=resultslist"
"Elbrus-2C3: A Dual-Core VLIW Processor with Integrated Graphics","https://www.scopus.com/pages/publications/85125703386?origin=resultslist"
"DeepWeak: Reasoning common software weaknesses via knowledge graph embedding","https://www.scopus.com/pages/publications/85051002959?origin=resultslist"
"IWST 2024 - Proceedings of the International Workshop on Smalltalk Technologies 2024, co-located with 30th ESUG 2024 Conference/Summer-School","https://www.scopus.com/pages/publications/85215953535?origin=resultslist"
"Reversible code converters based on application specific four variable reversible gates","https://www.scopus.com/pages/publications/85059018679?origin=resultslist"
"Self-powered tactile sensor for real-time recognition of Morse code based on machine learning","https://www.scopus.com/pages/publications/105000201765?origin=resultslist"
"Automatically Translating C to Rust","https://www.scopus.com/pages/publications/105022830198?origin=resultslist"
"A portable coding strategy to exploit vectorization on combustion simulations","https://www.scopus.com/pages/publications/85182278084?origin=resultslist"
"Exploiting long vectors with a CFD code: a co-design show case","https://www.scopus.com/pages/publications/85198900876?origin=resultslist"
"A unified hybrid information-centric naming scheme for IoT applications","https://www.scopus.com/pages/publications/85075201255?origin=resultslist"
"Biting the CHERI bullet: Blockers, Enablers and Security Implications of CHERI in Defence","https://www.scopus.com/pages/publications/105013324539?origin=resultslist"
"Dynamic SIMD Parallel Execution on GPU from High-Level Dataflow Synthesis †","https://www.scopus.com/pages/publications/85138653449?origin=resultslist"
"Quantitative analysis of smart contracts","https://www.scopus.com/pages/publications/85045674762?origin=resultslist"
"Block-level algorithm classification based on RF side-channel","https://www.scopus.com/pages/publications/85049301679?origin=resultslist"
"Bridging Solidity Evolution Gaps: An LLM-Enhanced Approach for Smart Contract Compilation Error Resolution","https://www.scopus.com/pages/publications/105022440546?origin=resultslist"
"Optimizing Cross-Architecture Programming Model Adaptation in SIMD-to-RVV Dynamic Binary Translation; [SIMD-to-RVV 动态二进制翻译中的跨架构编程模型适配优化]","https://www.scopus.com/pages/publications/105008275069?origin=resultslist"
"SCL-CVD: Supervised contrastive learning for code vulnerability detection via GraphCodeBERT","https://www.scopus.com/pages/publications/85199010220?origin=resultslist"
"An efficient hardware prefetcher exploiting the prefetch potential of long-stride access pattern on virtual address","https://www.scopus.com/pages/publications/85048361564?origin=resultslist"
"Leveraging HW Approximation for Exploiting Performance-Energy Trade-offs Within the Edge-Cloud Computing Continuum","https://www.scopus.com/pages/publications/85119834003?origin=resultslist"
"Long coherent combining and integration for BOC-signal acquisition under strong interference","https://www.scopus.com/pages/publications/85097733991?origin=resultslist"
"Forensics of Quantum Processors using Program Queue Depth Analysis","https://www.scopus.com/pages/publications/105043190963?origin=resultslist"
"QRIS and GOST: A Symbiotic Approach for Secure QR Code Transactions","https://www.scopus.com/pages/publications/85161450140?origin=resultslist"
"A Piece of QAICCC: Towards a Countermeasure Against Crosstalk Attacks in Quantum Servers","https://www.scopus.com/pages/publications/105030082379?origin=resultslist"
"The effects of quantum hardware properties on the performances of variational quantum learning algorithms","https://www.scopus.com/pages/publications/85187132879?origin=resultslist"
"Application of the polynomial function in the analysis of statistical indicators of risk and safety in shipping","https://www.scopus.com/pages/publications/85169304355?origin=resultslist"
"An android based language translator application","https://www.scopus.com/pages/publications/85101731343?origin=resultslist"
"A multi-one instruction set computer for microcontroller applications","https://www.scopus.com/pages/publications/85113211468?origin=resultslist"
"Transformer-Based Language Models for Software Vulnerability Detection","https://www.scopus.com/pages/publications/85144016817?origin=resultslist"
"Improving Automatic C-to-Rust Translation with Static Analysis","https://www.scopus.com/pages/publications/85171870184?origin=resultslist"
"Ownership Guided C to Rust Translation","https://www.scopus.com/pages/publications/85169434989?origin=resultslist"
"Completing missing MeSH code mappings in UMLS through alternative expert-curated sources","https://www.scopus.com/pages/publications/85071011647?origin=resultslist"
"Neural Methods for Programming: A Comprehensive Survey and Future Directions","https://www.scopus.com/pages/publications/105022941037?origin=resultslist"
"Practical Deep Neural Network Protection for Unmodified Applications in Intel Software Guard Extension Environments","https://www.scopus.com/pages/publications/85181976712?origin=resultslist"
"27th European Conference on Applications of Evolutionary Computation, EvoApplications 2024 held as part of EvoStar 2024","https://www.scopus.com/pages/publications/85189505583?origin=resultslist"
"Pathways to Leverage Transcompiler based Data Augmentation for Cross-Language Clone Detection","https://www.scopus.com/pages/publications/85166364957?origin=resultslist"
"AI-Augmented risk mitigation framework for legacy healthcare applications lacking SAST compatibility","https://www.scopus.com/pages/publications/105032645974?origin=resultslist"
"Application of Сomputer Modeling for the Analysis of the Flow of Metal during the Settlement of Flat Billets","https://www.scopus.com/pages/publications/85203333655?origin=resultslist"
"Asm2Src-LLMEval: A GenAI Pipeline for Multi-Metric Assessment of LLMs in Program Translation and Analysis","https://www.scopus.com/pages/publications/105042101665?origin=resultslist"
"C and ESAR 2022 - Proceedings of the 29th Computer and Electronics Security Application Rendezvous, co-located with the 7th European Cyber Week, ECW 2022","https://www.scopus.com/pages/publications/85146717182?origin=resultslist"
"Nontransitive policies transpiled","https://www.scopus.com/pages/publications/85119263668?origin=resultslist"
"Research about the adaptation process of Astronomy didactic material - The Diary of Sky - From the context of the Northern Hemisphere to the Southern Hemisphere","https://www.scopus.com/pages/publications/85087103114?origin=resultslist"
"Learning Program Models from Generated Inputs","https://www.scopus.com/pages/publications/85171861318?origin=resultslist"
"Guidance for ports: security and safety against physical, cyber and hybrid threats","https://www.scopus.com/pages/publications/85105245350?origin=resultslist"
"Unsupervised Binary Code Translation with Application to Code Similarity Detection and Vulnerability Discovery","https://www.scopus.com/pages/publications/85183296521?origin=resultslist"
"Optimizing Type Migration for LLM-Based C-to-Rust Translation: A Data Flow Graph Approach","https://www.scopus.com/pages/publications/105013060750?origin=resultslist"
"From compile to decompile: efficient watermark removal via source-to-source transformations; [从编译到反编译: 基于源码级转换的高效水印去除方法]","https://www.scopus.com/pages/publications/105021331115?origin=resultslist"
"Trusted Method of Software Core Migration Based on Loongson Processor","https://www.scopus.com/pages/publications/105001674814?origin=resultslist"
"Determining action reversibility in STRIPS using answer set and epistemic logic programming","https://www.scopus.com/pages/publications/85117692872?origin=resultslist"
"KVSSD: Close integration of LSM trees and flash translation layer for write-efficient KV store","https://www.scopus.com/pages/publications/85048804387?origin=resultslist"
"SecurePtrs: Proving Secure Compilation with Data-Flow Back-Translation and Turn-Taking Simulation","https://www.scopus.com/pages/publications/85141834570?origin=resultslist"
"Program Verification in the Presence of Cached Address Translation","https://www.scopus.com/pages/publications/85049896967?origin=resultslist"
"On the Equivalence between Abstract Dialectical Frameworks and Logic Programs","https://www.scopus.com/pages/publications/85072644681?origin=resultslist"
"Reverse-Engineering the Address Translation Caches","https://www.scopus.com/pages/publications/105019315992?origin=resultslist"
"An Empirical Study on Fine-Tuning Large Language Models of Code for Automated Program Repair","https://www.scopus.com/pages/publications/85178999974?origin=resultslist"
"Towards Static Verification of Clojure Contract-Based Programs","https://www.scopus.com/pages/publications/85075693799?origin=resultslist"
"When They Go Low: Automated Replacement of Low-level Functions in Ethereum Smart Contracts","https://www.scopus.com/pages/publications/85135843383?origin=resultslist"
"A Neuro-Symbolic ASP Pipeline for Visual Question Answering","https://www.scopus.com/pages/publications/85136279413?origin=resultslist"
"A Formal, Resource Consumption-Preserving Translation from Actors with Cooperative Scheduling to Haskell","https://www.scopus.com/pages/publications/85097870436?origin=resultslist"
"HoShi: A C++ Framework for High-Performance Hardware Simulation on Single-Core CPU","https://www.scopus.com/pages/publications/105014408863?origin=resultslist"
"Optimization of Simultaneous Measurement for Variational Quantum Eigensolver Applications","https://www.scopus.com/pages/publications/85097982220?origin=resultslist"
"Exploring Dual-task Correlation for Pose Guided Person Image Generation","https://www.scopus.com/pages/publications/85139898364?origin=resultslist"
"Molecular Analysis of Predatory Behavior in Saccharomycopsis","https://www.scopus.com/pages/publications/105036203446?origin=resultslist"
"Scytale: A Compiler Framework for Accelerating TFHE with Circuit Bootstrapping","https://www.scopus.com/pages/publications/105041932352?origin=resultslist"
"HeteroPP: A directive-based heterogeneous cooperative parallel programming framework","https://www.scopus.com/pages/publications/85181193214?origin=resultslist"
"A framework for formal verification of robot kinematics","https://www.scopus.com/pages/publications/85192737868?origin=resultslist"
"Constructive logic covers argumentation and logic programming","https://www.scopus.com/pages/publications/85086144580?origin=resultslist"
"AI-Driven Reverse Engineering of QML Models","https://www.scopus.com/pages/publications/105007544088?origin=resultslist"
"Discovery of diverse chimeric peptides in a eukaryotic proteome sets the stage for experimental validation of the mosaic translation hypothesis","https://www.scopus.com/pages/publications/105016085717?origin=resultslist"
"Integrating Resource Analyses via Resource Decomposition","https://www.scopus.com/pages/publications/105018663370?origin=resultslist"
"FEX – A Feature Extractor for Real-Time IDS","https://www.scopus.com/pages/publications/85121854504?origin=resultslist"
"Go Fast: GPU Optimizer for FPGA-LUT Approximate Simulation and Tuning","https://www.scopus.com/pages/publications/105031891528?origin=resultslist"
"Programmable Spatiotemporal Microcluster Manipulation Using Integrated Magnetosonic Microfluidic Platform","https://www.scopus.com/pages/publications/105041694753?origin=resultslist"
"Automated Patch Transplantation","https://www.scopus.com/pages/publications/85099879333?origin=resultslist"
"Translation of Low-Resource COBOL to Logically Correct and Readable Java leveraging High-Resource Java Refinement","https://www.scopus.com/pages/publications/85205912130?origin=resultslist"
"U-TOE: Universal TinyML On-Board Evaluation Toolkit for Low-Power IoT","https://www.scopus.com/pages/publications/85179133975?origin=resultslist"
"Assessment of static type checking compliance of EOLANG","https://www.scopus.com/pages/publications/85143330541?origin=resultslist"
"Analyzing Safety and Security of Solidity Smart Contracts via Semantics-Preserving Transcompilation","https://www.scopus.com/pages/publications/105014747487?origin=resultslist"
"Advising OpenMP Parallelization via A Graph-Based Approach with Transformers","https://www.scopus.com/pages/publications/85172125841?origin=resultslist"
"Framework and Ontology for Modeling and Querying Algorithms","https://www.scopus.com/pages/publications/85063037835?origin=resultslist"
"Xeggora: Exploiting immune-to-evidence symmetries with full aggregation in statistical relational models","https://www.scopus.com/pages/publications/85075477864?origin=resultslist"
"Environment-in-The-Loop: Rethinking Code Migration with LLM-based Agents","https://www.scopus.com/pages/publications/105042147762?origin=resultslist"
"Increasing FPGA Accelerators Memory Bandwidth With a Burst-Friendly Memory Layout","https://www.scopus.com/pages/publications/85137877118?origin=resultslist"
"A partial-lifting-based compiling concolic execution approach","https://www.scopus.com/pages/publications/85102524909?origin=resultslist"
"The Exception Handling in Automatic Translation of Goto from PROMELA Model to Java Program","https://www.scopus.com/pages/publications/85116036936?origin=resultslist"
"Aeneas: Rust verification by functional translation","https://www.scopus.com/pages/publications/85139416273?origin=resultslist"
"Locally Tight Programs","https://www.scopus.com/pages/publications/85183194955?origin=resultslist"
"nMorph Framework: An Innovative Approach to Transpiler-Based Multi-Language Software Development","https://www.scopus.com/pages/publications/85177023951?origin=resultslist"
"A Reinforcement Learning-Driven Adversarial Attack Methods With Dynamic Perturbation Optimization","https://www.scopus.com/pages/publications/105044727219?origin=resultslist"
"Foundations for a Rust-Like Borrow Checker for C","https://www.scopus.com/pages/publications/85197266852?origin=resultslist"
"Recognizing Binary Code Semantics Towards Achieving Software Segmentation","https://www.scopus.com/pages/publications/85217415053?origin=resultslist"
"GPU Performance Acceleration via Intra-Group Sharing TLB","https://www.scopus.com/pages/publications/85179893948?origin=resultslist"
"RustMap: Towards Project-Scale C-to-Rust Migration via Program Analysis and LLM","https://www.scopus.com/pages/publications/105020672568?origin=resultslist"
"Deductive Verification of SmartML Smart Contracts with KeY","https://www.scopus.com/pages/publications/105042777247?origin=resultslist"
"Verifying Timed Properties of Programs in IoT nodes using Parametric Time Petri Nets","https://www.scopus.com/pages/publications/105006451284?origin=resultslist"
"POSTER: A Verifiable Framework for Translating Natural Language Network Policies to P4 Code","https://www.scopus.com/pages/publications/105042483512?origin=resultslist"
"STAMP-Rust: Language and Performance Comparison to C on Transactional Benchmarks","https://www.scopus.com/pages/publications/85161182947?origin=resultslist"
"M-ary DPSK coded binary to gray, BCD to gray, and octal to binary all-optical code converters based on SOA-MZI configuration at 500 Gb/s","https://www.scopus.com/pages/publications/85091806980?origin=resultslist"
"CodePin: An Instrumentation-Based Debug Tool of SYCLomatic","https://www.scopus.com/pages/publications/85190691236?origin=resultslist"
"Combining stream with data parallelism abstractions for multi-cores","https://www.scopus.com/pages/publications/85141799230?origin=resultslist"
"On the Design of High Performance HW Accelerator through High-level Synthesis Scheduling Approximations","https://www.scopus.com/pages/publications/85087402979?origin=resultslist"
"15th International Conference on Security, Privacy and Applied Cryptography Engineering, SPACE 2025","https://www.scopus.com/pages/publications/105030554208?origin=resultslist"
"Explaining quantum circuits with Shapley values: towards explainable quantum machine learning","https://www.scopus.com/pages/publications/85219026118?origin=resultslist"
"RustAssure: Differential Symbolic Testing for LLM-Transpiled C-to-Rust Code","https://www.scopus.com/pages/publications/105034687620?origin=resultslist"
"Quantum-enhanced hybrid-model compression using knowledge distillation","https://www.scopus.com/pages/publications/105049489548?origin=resultslist"
"An OpenCL-Like Offload Programming Framework for SX-Aurora TSUBASA","https://www.scopus.com/pages/publications/85083191772?origin=resultslist"
"Compar: Optimized multi-compiler for automatic openmp s2s parallelization","https://www.scopus.com/pages/publications/85091271404?origin=resultslist"
"On the Structural Complexity of Grounding - Tackling the ASP Grounding Bottleneck via Epistemic Programs and Treewidth","https://www.scopus.com/pages/publications/85175786374?origin=resultslist"
"Proceedings - 2026 IEEE International Conference on Software Analysis, Evolution and Reengineering, SANER 2026","https://www.scopus.com/pages/publications/105045061665?origin=resultslist"
"TransPillars: Coarse-to-Fine Aggregation for Multi-Frame 3D Object Detection","https://www.scopus.com/pages/publications/85149002480?origin=resultslist"
"Generation of Optimized Solidity Code for Machine Learning Models using LLMs","https://www.scopus.com/pages/publications/105015438941?origin=resultslist"
"Trusted Compilation for Synchronous Dataflow Language Based on Pushdown Automata; [基于下推自动机的同步数据流语言可信编译]","https://www.scopus.com/pages/publications/105043507448?origin=resultslist"
"CodeAttack: Code-Based Adversarial Attacks for Pre-trained Programming Language Models","https://www.scopus.com/pages/publications/85168007943?origin=resultslist"
"Defeating Program Analysis Techniques via Ambiguous Translation","https://www.scopus.com/pages/publications/85125440876?origin=resultslist"
"Deconfined intersection types in java","https://www.scopus.com/pages/publications/85115851393?origin=resultslist"
"A Hardware-Software Co-Design for Efficient Secure Containers","https://www.scopus.com/pages/publications/105002217805?origin=resultslist"
"An OpenMP based parallelization compiler for C applications","https://www.scopus.com/pages/publications/85063875919?origin=resultslist"
"Hiding Critical Program Components via Ambiguous Translation","https://www.scopus.com/pages/publications/85133515300?origin=resultslist"
"PAVR: A Pre-Training Approach with Self-attention for Vulnerability Repair","https://www.scopus.com/pages/publications/85201231472?origin=resultslist"
"Reconstructing quantum circuits through side-channel information on cloud-based superconducting quantum computers","https://www.scopus.com/pages/publications/85143590594?origin=resultslist"
"Design and Implementation of Fully Automated Calibration System for Multiple Temperature-Controlled Enclosures Using Networked Measurement and Real-time Steady-State Detection Approaches","https://www.scopus.com/pages/publications/85085975323?origin=resultslist"
"The Problem of Interrelationship between Spoken and Written Speech in Code Transformations. Theory and Methodology; [Проблема взаимоотношения звучащей и письменной речи на материале кодовых преобразований.Теория и методология вопроса]","https://www.scopus.com/pages/publications/105039697199?origin=resultslist"
"Binary–Source Code Matching Based on Decompilation Techniques and Graph Analysis","https://www.scopus.com/pages/publications/105008371210?origin=resultslist"
"Model-less Is the Best Model: Generating Pure Code Implementations to Replace On-Device DL Models","https://www.scopus.com/pages/publications/85205592151?origin=resultslist"
"Fuzzing trusted execution environments with Rust","https://www.scopus.com/pages/publications/85210546613?origin=resultslist"
"High-Level Program Properties in Frama-C: Definition, Verification and Deduction","https://www.scopus.com/pages/publications/85208536227?origin=resultslist"
"SYCL in the edge: performance and energy evaluation for heterogeneous acceleration","https://www.scopus.com/pages/publications/85187942105?origin=resultslist"
"Security Risks of Transpiling C Programs to Rust","https://www.scopus.com/pages/publications/105033685925?origin=resultslist"
"Semantic Contribution-based Binary Code Scoring","https://www.scopus.com/pages/publications/85175009684?origin=resultslist"
"One Graph, Many Sources: Automating Vectorization Safely","https://www.scopus.com/pages/publications/105037719281?origin=resultslist"
"Cross-architecture lifter synthesis","https://www.scopus.com/pages/publications/85049056348?origin=resultslist"
"Forensics of Error Rates of Quantum Hardware","https://www.scopus.com/pages/publications/105032507930?origin=resultslist"
"Unified Pre-training for Program Understanding and Generation","https://www.scopus.com/pages/publications/85137738691?origin=resultslist"
"NatGen: generative pre-training by ""naturalizing"" source code","https://www.scopus.com/pages/publications/85143078683?origin=resultslist"
"SBAN: A Framework & Multi-Dimensional Dataset for Large Language Model Pre-Training and Software Code Mining","https://www.scopus.com/pages/publications/105035064654?origin=resultslist"
"Exploring the Landscape of Programming Language Identification With Machine Learning Approaches","https://www.scopus.com/pages/publications/85217543862?origin=resultslist"
"Facilitating access to iCBT: A randomized controlled trial assessing a translated version of an empirically validated program using a minimally monitored delivery model","https://www.scopus.com/pages/publications/85071005193?origin=resultslist"
"Runtime verification of memory safety via source transformation","https://www.scopus.com/pages/publications/85049676736?origin=resultslist"
"stableKanren: Integrating Stable Model Semantics with miniKanren","https://www.scopus.com/pages/publications/85175492986?origin=resultslist"
"Advanced Equivalence Checking for Quantum Circuits","https://www.scopus.com/pages/publications/85096139131?origin=resultslist"
"Toward a domain-specific language for scientific workflow-based applications on multicloud system","https://www.scopus.com/pages/publications/85084203343?origin=resultslist"
"On the Interoperability of Programming Languages via Translation","https://www.scopus.com/pages/publications/85191181748?origin=resultslist"
"HPVM: Heterogeneous parallel virtual machine","https://www.scopus.com/pages/publications/85044307152?origin=resultslist"
"Beyond AI disclosure: Claim accountability and responsible research in scholarly publishing","https://www.scopus.com/pages/publications/105041378261?origin=resultslist"
"A Critical Review on Service Oriented Architecture and its Maintainability","https://www.scopus.com/pages/publications/85123385652?origin=resultslist"
"Performance Analysis of Gray to Binary Code Converter Using GDI Techniques","https://www.scopus.com/pages/publications/85123614076?origin=resultslist"
"AutoPAC: Exploring LLMs for Automating Policy to Code Conversion in Business Organizations","https://www.scopus.com/pages/publications/105001663066?origin=resultslist"
"Climate change and languages: the threat of climate-induced migration to the world's vulnerable languages","https://www.scopus.com/pages/publications/85205497604?origin=resultslist"
"C4PTION : Why Characterise the Authors of code PorTIONs?; [C4PTION : Pourquoi caractériser les auteurs de portions de code ?]","https://www.scopus.com/pages/publications/85146710719?origin=resultslist"
"Verifying Secure Speculation in Isabelle/HOL","https://www.scopus.com/pages/publications/85119881195?origin=resultslist"
"Automatic Mixed Precision Optimization for Stencil Computation; [面向 Stencil 计算的自动混合精度优化]","https://www.scopus.com/pages/publications/85181004728?origin=resultslist"
"Wireless Sensor Network-Based Systems for Monitoring a Lifting Bridge","https://www.scopus.com/pages/publications/85198517128?origin=resultslist"
"Web Login Authentication System Using QR-Code Scanner with Sha-1 Encryption Method","https://www.scopus.com/pages/publications/85182736869?origin=resultslist"
"Deterministic Automatic Refactoring at Scale","https://www.scopus.com/pages/publications/85181535790?origin=resultslist"
"Distributed Quantum Computing for Scalable Systems","https://www.scopus.com/pages/publications/105036686808?origin=resultslist"
"Lost in Translation: A Study of Bugs Introduced by Large Language Models While Translating Code","https://www.scopus.com/pages/publications/85196865446?origin=resultslist"
"Aliasing Limits on Translating C to Safe Rust","https://www.scopus.com/pages/publications/85153730689?origin=resultslist"
"Polyhedral Model Guided Automatic GPU Cache Exploitation Framework","https://www.scopus.com/pages/publications/85092019742?origin=resultslist"
"Dynamic covalent design of oxidized hyaluronic acid hydrogels: Tailoring programmable biofunctions toward clinical translation in regenerative medicine","https://www.scopus.com/pages/publications/105023830450?origin=resultslist"
"Multitask-Bench: Unveiling and Mitigating Safety Gaps in LLMs Fine-tuning","https://www.scopus.com/pages/publications/85218487471?origin=resultslist"
"ML-Driven Real-Time Security Threat Detection in Manycores","https://www.scopus.com/pages/publications/105041939260?origin=resultslist"
"Formal verification of workflow policies for smart contracts in azure blockchain","https://www.scopus.com/pages/publications/85082499826?origin=resultslist"
"From C to Rust – How Feasible is it?","https://www.scopus.com/pages/publications/105023588492?origin=resultslist"
"DeepFusion: Smart Contract Vulnerability Detection Via Deep Learning and Data Fusion","https://www.scopus.com/pages/publications/85208093288?origin=resultslist"
"From business modeling to software design","https://www.scopus.com/pages/publications/85088527158?origin=resultslist"
"Plasp 3: Towards Effective ASP Planning","https://www.scopus.com/pages/publications/85060254286?origin=resultslist"
"ADEV: Sound Automatic Differentiation of Expected Values of Probabilistic Programs","https://www.scopus.com/pages/publications/85146415312?origin=resultslist"
"CoMRA: A Framework for Automated Code Migration via Retrieval-Augmented Generation and Multi-Agent Collaboration","https://www.scopus.com/pages/publications/105044929611?origin=resultslist"
"SPPL: Probabilistic programming with fast exact symbolic inference","https://www.scopus.com/pages/publications/85108912415?origin=resultslist"
"Software system for monitoring data traffic from a smart grid network","https://www.scopus.com/pages/publications/85053432287?origin=resultslist"
"Estimation of the Quality of Biometric Features in the Task of Formation a Cryptographic Key Based on Handwriting","https://www.scopus.com/pages/publications/85174930690?origin=resultslist"
"Securing smart contract with runtime validation","https://www.scopus.com/pages/publications/85086822484?origin=resultslist"
"Changes in the Well-Being of Foreign Language Speaking Migrant Mothers Living in Finland during the Initial Stage of the COVID-19 Pandemic","https://www.scopus.com/pages/publications/85183620406?origin=resultslist"
"Code mapping in heterogeneous platforms using deep learning and LLVM-IR","https://www.scopus.com/pages/publications/85067816478?origin=resultslist"
"Efficient VM-independent runtime checks for parallel programming","https://www.scopus.com/pages/publications/85058989257?origin=resultslist"
"When Obfuscations Preserve Constant-Time","https://www.scopus.com/pages/publications/105024536574?origin=resultslist"
"Performance Portability of Earth System Models with User-Controlled GGDML Code Translation","https://www.scopus.com/pages/publications/85066138769?origin=resultslist"
"A Benchmarking Framework for Hybrid Quantum–Classical Edge-Cloud Computing Systems","https://www.scopus.com/pages/publications/105017229057?origin=resultslist"
"In Rust We Trust - A Transpiler from Unsafe C to Safer Rust","https://www.scopus.com/pages/publications/85132395987?origin=resultslist"
"From C to Rust: Evaluating LLM Capabilities in Transpilation Through Compilation Errors","https://www.scopus.com/pages/publications/105023512279?origin=resultslist"
"MERIT: A Multi-Signal Repair Framework for Code Translation with Large Language Models","https://www.scopus.com/pages/publications/105047042212?origin=resultslist"
"Effect of a safe and dignified burial intervention on Ebola virus transmission in the eastern Democratic Republic of the Congo, 2018–19: a propensity score analysis","https://www.scopus.com/pages/publications/105013884346?origin=resultslist"
"COVID-19 impact on the psychological health of Latinx transgender and non-binary individuals in mainland United States and Puerto Rico: a mixed-methods study","https://www.scopus.com/pages/publications/85141135899?origin=resultslist"
"Balancing Energy Efficiency and Portability: Assessing Domain-Specific Languages in Edge Platforms","https://www.scopus.com/pages/publications/85202351181?origin=resultslist"
"Uncovering Information Flow Policy Violations in C Programs (Extended Abstract)","https://www.scopus.com/pages/publications/85075612166?origin=resultslist"
"Quantum Quandaries: Unraveling Encoding Vulnerabilities in Quantum Neural Networks","https://www.scopus.com/pages/publications/105007550358?origin=resultslist"
"Porting a lattice boltzmann simulation to FPGAs using OmpSs","https://www.scopus.com/pages/publications/85083063173?origin=resultslist"
"Foreign Language Interfaces by Code Migration","https://www.scopus.com/pages/publications/85077074224?origin=resultslist"
"Verification of a Rust Implementation of Knuth’s Dancing Links using ACL2","https://www.scopus.com/pages/publications/85178580971?origin=resultslist"
"2nd International Conference on Intelligent Computing and Communication, ICICC 2017","https://www.scopus.com/pages/publications/85045268005?origin=resultslist"
"Leaky Address Masking: Exploiting Unmasked Spectre Gadgets with Noncanonical Address Translation","https://www.scopus.com/pages/publications/85204101619?origin=resultslist"
"Translating Lambda Calculus into C++ Templates","https://www.scopus.com/pages/publications/85115196427?origin=resultslist"
"An (Very) internal security of the state. the work of prevention in prisoners’ families; [Uma segurança (Muito) interior do estado. o trabalho da prevenção em famílias de presidiários]; [Una seguridad (Muy) interior del estado. el trabajo de la prevención en familias de reclusos]","https://www.scopus.com/pages/publications/85079061025?origin=resultslist"
"Cogent: Uniqueness types and certifying compilation","https://www.scopus.com/pages/publications/85118370323?origin=resultslist"
"CRUST: A C/C++ to Rust Transpiler Using a &#x201C;Nano-parser Methodology&#x201D; to Avoid C/C++ Safety Issues in Legacy Code","https://www.scopus.com/pages/publications/85066150881?origin=resultslist"
"Caesar Cipher Attack Methods based on GPT-4o","https://www.scopus.com/pages/publications/85212586331?origin=resultslist"
"Translating C to safer Rust","https://www.scopus.com/pages/publications/85117609932?origin=resultslist"
"A versatile single-photon-based quantum computing platform","https://www.scopus.com/pages/publications/85188739110?origin=resultslist"
"An assurance case approach for software code security","https://www.scopus.com/pages/publications/85101200287?origin=resultslist"
"Load-balancing for load-imbalanced fine-grained linear pipelines","https://www.scopus.com/pages/publications/85064570758?origin=resultslist"
"Xevolver: A user-defined code transformation approach to streamlining legacy code migration","https://www.scopus.com/pages/publications/85063767162?origin=resultslist"
"A security model and implementation of embedded software based on code obfuscation","https://www.scopus.com/pages/publications/85101280255?origin=resultslist"
"Using AI to Automate the Modernization of Legacy Software Applications","https://www.scopus.com/pages/publications/85212436593?origin=resultslist"
"Inter-actions parallel execution on GPU from high-level dataflow synthesis","https://www.scopus.com/pages/publications/85127084193?origin=resultslist"
"Universal differential equations for glacier ice flow modelling","https://www.scopus.com/pages/publications/85179378190?origin=resultslist"
"HPVM: Heterogeneous Parallel Virtual Machine","https://www.scopus.com/pages/publications/85084172926?origin=resultslist"
"Between surveillance and invisibility: Women’s trajectories in mental health courts; [Entre encadrement et invisibilisation: les trajectoires des femmes dans les tribunaux de santé mentale]; [Entre la supervisión y la invisibilización: las trayectorias de las mujeres en los tribunales de salud mental]","https://www.scopus.com/pages/publications/105028638895?origin=resultslist"
"Guess, Measure & Edit: Using Lowering to Lift Tensor Code","https://www.scopus.com/pages/publications/105031904077?origin=resultslist"
"Language, Migration and In/Exclusion in the Workplace","https://www.scopus.com/pages/publications/85166048520?origin=resultslist"
"FLY: A Domain-Specific Language for Scientific Computing on FaaS","https://www.scopus.com/pages/publications/85086221836?origin=resultslist"
"TranspileJS, an Intelligent Framework for Transpiling JavaScript to WebAssembly","https://www.scopus.com/pages/publications/105010305270?origin=resultslist"
"Exploring the Eolang-Java integration and interoperability","https://www.scopus.com/pages/publications/85116872442?origin=resultslist"
"QCA Gray Code Converter Circuits Using LTEx Methodology","https://www.scopus.com/pages/publications/85045734051?origin=resultslist"
"Model-Independent Design of Knowledge Graphs - Lessons Learnt From Complex Financial Graphs","https://www.scopus.com/pages/publications/105003199565?origin=resultslist"
"7th International Conference on Principles of Security and Trust, POST 2018 Held as Part of the European Joint Conferences on Theory and Practice of Software, ETAPS 2018","https://www.scopus.com/pages/publications/85045663166?origin=resultslist"
"Performance Estimation of High-Level Dataflow Program on Heterogeneous Platforms by Dynamic Network Execution†","https://www.scopus.com/pages/publications/85133031249?origin=resultslist"
"Translating Xd-C programs to MSVL programs","https://www.scopus.com/pages/publications/85077932986?origin=resultslist"
"Leveraging Multi-Layer Crypto-Logic Cross-Coupled with Encoded Code Converter and Conditional Control Flow for Robust Key-Based HLS IP Watermarking","https://www.scopus.com/pages/publications/105029533586?origin=resultslist"
